JanetExternal,10,3,0.8999944
JanetExternal,10,4,0.8999952
DeutscheTelekom,30,0,0.921111333
DeutscheTelekom,30,1,0.899957
DeutscheTelekom,30,2,0.899957
DeutscheTelekom,30,3,0.899961
DeutscheTelekom,30,4,0.89996
Gambia,28,0,0.89968
Gambia,28,1,0.89965
Gambia,28,2,0.89968
Gambia,28,3,0.899655
Gambia,28,4,0.89966
Belnet2010,22,0,0.899981733
Belnet2010,22,1,0.902522
Belnet2010,22,2,0.9006605
Belnet2010,22,3,0.9000675
Belnet2010,22,4,0.918322
Sanren,7,0,0.932376
Sanren,7,1,0.977278
Sanren,7,2,0.920595
Sanren,7,3,0.931183
Sanren,7,4,0.96753
EliBackbone,20,0,0.905702083
EliBackbone,20,1,0.900393417
EliBackbone,20,2,0.899994792
EliBackbone,20,3,0.9272455
EliBackbone,20,4,0.900223917
Marwan,16,0,0.89978374
Marwan,16,1,0.899911894
Marwan,16,2,0.926173408
Marwan,16,3,0.899855827
Marwan,16,4,0.899895875
Nordu1997,14,0,0.899978
Nordu1997,14,1,0.899979
Nordu1997,14,2,0.899978
Nordu1997,14,3,0.899981
Nordu1997,14,4,0.899979
Tinet,53,0,0.899844573
Tinet,53,1,0.899849865
Tinet,53,2,0.899850667
Tinet,53,3,0.899885833
Tinet,53,4,0.899846389
Cesnet1999,13,0,0.899877419
Cesnet1999,13,1,0.899852941
Cesnet1999,13,2,0.89925
Cesnet1999,13,3,0.899225806
Cesnet1999,13,4,0.899852941
Napnet,6,0,1.076644444
Napnet,6,1,0.968555556
Napnet,6,2,0.899955556
Napnet,6,3,1.067555556
Napnet,6,4,0.899955556
Claranet,15,0,0.9010045
Claranet,15,1,0.9504285
Claranet,15,2,0.9104335
Claranet,15,3,0.9534165
Claranet,15,4,0.900013
Gridnet,9,0,0.907855556
Gridnet,9,1,0.910166667
Gridnet,9,2,0.907
Gridnet,9,3,0.908777778
Gridnet,9,4,0.902877778
Ulaknet,82,0,0.89985
Ulaknet,82,1,0.899832
Ulaknet,82,2,0.899846
Ulaknet,82,3,0.9538447
Ulaknet,82,4,0.899844
GtsSlovakia,35,0,0.899935
GtsSlovakia,35,1,0.925299167
GtsSlovakia,35,2,0.904287333
GtsSlovakia,35,3,0.929498333
GtsSlovakia,35,4,0.9004635
Packetexchange,21,0,0.899956
Packetexchange,21,1,0.899955
Packetexchange,21,2,0.899951
Packetexchange,21,3,0.899955
Packetexchange,21,4,0.899952
Getnet,7,0,0.917044444
Getnet,7,1,0.918722222
Getnet,7,2,0.902255556
Getnet,7,3,0.925022222
Getnet,7,4,0.938144444
Fccn,23,0,0.900024
Fccn,23,1,0.899969
Fccn,23,2,0.899972
Fccn,23,3,0.900005
Fccn,23,4,0.900447
Pern,127,0,0.898501
Pern,127,1,0.898509
Pern,127,2,0.898502
Pern,127,3,0.898533
Pern,127,4,0.898505
Ernet,30,0,0.899951
Ernet,30,1,0.900373
Ernet,30,2,0.899949
Ernet,30,3,0.899947
Ernet,30,4,0.899949
Aconet,23,0,0.900000981
Aconet,23,1,0.900492302
Aconet,23,2,0.900374113
Aconet,23,3,0.900118642
Aconet,23,4,0.900016
Garr201201,61,0,0.8999564
Garr201201,61,1,0.8999636
Garr201201,61,2,0.899939
Garr201201,61,3,0.8999524
Garr201201,61,4,0.8999536
DialtelecomCz,138,0,0.921859333
DialtelecomCz,138,1,0.922200667
DialtelecomCz,138,2,0.9317665
DialtelecomCz,138,3,0.918523
DialtelecomCz,138,4,0.9123695
Garr200909,55,0,0.9328268
Garr200909,55,1,0.899916923
Garr200909,55,2,0.979192
Garr200909,55,3,0.8999704
Garr200909,55,4,0.899964
Iris,51,0,0.8998605
Iris,51,1,0.90016
Iris,51,2,0.899861
Iris,51,3,0.89985075
Iris,51,4,0.89986775
Nsfcnet,9,0,0.910878
Nsfcnet,9,1,0.914598
Nsfcnet,9,2,0.899998
Nsfcnet,9,3,0.900202
Nsfcnet,9,4,0.907572
HiberniaCanada,13,0,0.900063
HiberniaCanada,13,1,0.913395
HiberniaCanada,13,2,0.903209
HiberniaCanada,13,3,0.912119
HiberniaCanada,13,4,0.943813
Gblnet,8,0,0.899993
Gblnet,8,1,0.899993
Gblnet,8,2,0.899993
Gblnet,8,3,0.899993
Gblnet,8,4,0.899992
Nordu2010,15,0,0.89998
Nordu2010,15,1,0.899982
Nordu2010,15,2,0.899981
Nordu2010,15,3,0.899979
Nordu2010,15,4,0.899985
Darkstrand,28,0,0.8999875
Darkstrand,28,1,0.90395525
Darkstrand,28,2,0.900014
Darkstrand,28,3,0.89995075
Darkstrand,28,4,0.89996075
Belnet2005,23,0,1.082918
Belnet2005,23,1,0.9002458
Belnet2005,23,2,0.94318552
Belnet2005,23,3,0.9872732
Belnet2005,23,4,1.3781444
Litnet,43,0,0.899888
Litnet,43,1,0.899913
Litnet,43,2,0.901084
Litnet,43,3,1.023046
Litnet,43,4,0.977554
Globalcenter,9,0,1.3514
Globalcenter,9,1,1.636066667
Globalcenter,9,2,1.182377778
Globalcenter,9,3,1.311111111
Globalcenter,9,4,1.575666667
Cesnet200706,44,0,0.899968465
Cesnet200706,44,1,0.899972
Cesnet200706,44,2,0.8999676
Cesnet200706,44,3,0.899971736
Cesnet200706,44,4,0.8999744
Singaren,11,0,0.899993
Singaren,11,1,0.899995
Singaren,11,2,0.899995
Singaren,11,3,0.899994
Singaren,11,4,0.899995
Rnp,31,0,0.8999904
Rnp,31,1,0.899974667
Rnp,31,2,0.899975
Rnp,31,3,0.8999915
Rnp,31,4,0.899974333
HurricaneElectric,24,0,0.900267167
HurricaneElectric,24,1,0.899988
HurricaneElectric,24,2,0.8999875
HurricaneElectric,24,3,0.903966833
HurricaneElectric,24,4,0.9001855
KentmanApr2007,22,0,0.89968
KentmanApr2007,22,1,0.89969
KentmanApr2007,22,2,0.89972
KentmanApr2007,22,3,0.89971
KentmanApr2007,22,4,0.89972
KentmanFeb2008,26,0,0.8997
KentmanFeb2008,26,1,0.992822415
KentmanFeb2008,26,2,0.89968
KentmanFeb2008,26,3,0.89969
KentmanFeb2008,26,4,0.89966
Xeex,24,0,0.900211
Xeex,24,1,1.02910275
Xeex,24,2,0.920218
Xeex,24,3,0.95852275
Xeex,24,4,0.93786175
Harnet,21,0,0.8999765
Harnet,21,1,0.8999785
Harnet,21,2,0.957154194
Harnet,21,3,0.900037994
Harnet,21,4,0.899992898
Peer1,16,0,0.906889
Peer1,16,1,0.899985
Peer1,16,2,0.90019225
Peer1,16,3,0.941839
Peer1,16,4,0.90161275
Abilene,11,0,0.90064328
Abilene,11,1,0.901496843
Abilene,11,2,0.901392857
Abilene,11,3,0.900453167
Abilene,11,4,0.900029915
Chinanet,42,0,0.975682
Chinanet,42,1,1.192499
Chinanet,42,2,1.095255833
Chinanet,42,3,0.930424167
Chinanet,42,4,1.260922
Ntt,32,0,0.957628407
Ntt,32,1,1.01893406
Ntt,32,2,1.129037262
Ntt,32,3,0.961580664
Ntt,32,4,1.155937339
Nextgen,17,0,0.899974
Nextgen,17,1,0.899972
Nextgen,17,2,0.899971
Nextgen,17,3,0.899968
Nextgen,17,4,0.899971
Nordu1989,7,0,0.89921875
Nordu1989,7,1,0.89921875
Nordu1989,7,2,0.899375
Nordu1989,7,3,0.89921875
Nordu1989,7,4,0.89921875
GtsCe,149,0,0.928828333
GtsCe,149,1,0.929836625
GtsCe,149,2,0.922695667
GtsCe,149,3,0.93817925
GtsCe,149,4,0.929069333
Amres,25,0,0.899929
Amres,25,1,0.899926
Amres,25,2,0.899926
Amres,25,3,0.899926
Amres,25,4,0.899943
BtLatinAmerica,45,0,0.899748
BtLatinAmerica,45,1,0.899738
BtLatinAmerica,45,2,0.899758
BtLatinAmerica,45,3,0.899746
BtLatinAmerica,45,4,0.89975
Garr201104,59,0,0.899941
Garr201104,59,1,0.899944
