NetworkUsa,35,0,0.9064025
NetworkUsa,35,1,0.8999295
NetworkUsa,35,2,0.9000485
NetworkUsa,35,3,0.927267
NetworkUsa,35,4,0.9001525
HiberniaGlobal,55,0,0.902685
HiberniaGlobal,55,1,0.9011635
HiberniaGlobal,55,2,0.923097
HiberniaGlobal,55,3,0.9025895
HiberniaGlobal,55,4,0.9017235
Cesnet200706,44,0,0.8999688
Cesnet200706,44,1,0.8999716271161897
Cesnet200706,44,2,0.8999678106252852
Cesnet200706,44,3,0.89997
Cesnet200706,44,4,0.899970536690217
GtsRomania,21,0,0.9050495
GtsRomania,21,1,0.9319565
GtsRomania,21,2,0.9000195
GtsRomania,21,3,0.899981
GtsRomania,21,4,0.89998
Belnet2006,23,0,1.171499
Belnet2006,23,1,3.5466366666666667
Belnet2006,23,2,1.1469392
Belnet2006,23,3,1.407634
Belnet2006,23,4,0.9000169
UsCarrier,158,0,0.89878425
UsCarrier,158,1,0.8985855
UsCarrier,158,2,0.8993995
UsCarrier,158,3,0.8987465
UsCarrier,158,4,0.8990970416666666
Garr199904,23,0,0.900258064516129
Garr199904,23,1,0.8999419354838709
Garr199904,23,2,0.9001290322580645
Garr199904,23,3,0.8999548387096774
Garr199904,23,4,0.8999677419354839
Cwix,36,0,0.8987777777777778
Cwix,36,1,0.9366425925925927
Cwix,36,2,0.8988592592592592
Cwix,36,3,0.9192037037037036
Cwix,36,4,0.9108888888888891
Nordu2010,15,0,0.89998
Nordu2010,15,1,0.899982
Nordu2010,15,2,0.899981
Nordu2010,15,3,0.899979
Nordu2010,15,4,0.899985
Highwinds,18,0,0.8999933611111113
Highwinds,18,1,0.8999969930555557
Highwinds,18,2,0.8999921000000001
Highwinds,18,3,0.8999988472222219
Highwinds,18,4,0.9000827000000001
Gridnet,9,0,0.9168777777777778
Gridnet,9,1,0.9020222222222222
Gridnet,9,2,0.9153444444444444
Gridnet,9,3,0.9144666666666666
Gridnet,9,4,0.9042333333333333
Garr201010,56,0,0.9148364
Garr201010,56,1,0.8999636
Garr201010,56,2,0.9006956
Garr201010,56,3,0.8999664
Garr201010,56,4,0.8999632
Garr201101,56,0,0.9199516
Garr201101,56,1,0.8999632
